minute,median,p25,p75,pair
1184,6768.2180697772865,3148.1407470361137,15173.628998694507,ETH/USDC
1185,6725.303617173929,3122.4612430226375,15180.753791859062,ETH/USDC
1186,6783.429314933766,3156.2591384365305,15293.575606992577,ETH/USDC
1187,6814.626451920202,3155.1308938695843,15481.536383207276,ETH/USDC
1188,6857.255163663493,3179.0421993546497,15573.897888714007,ETH/USDC
1189,6840.398621140441,3163.4371528770885,15410.49333696618,ETH/USDC
1190,6837.712772805941,3149.544043833642,15377.990221152759,ETH/USDC
1191,6837.945710472522,3161.0304982674556,15371.941453339432,ETH/USDC
1192,7078.682809983793,3244.9136282181403,15935.898295383227,ETH/USDC
1193,7284.342097888318,3403.009388241653,16142.640525277859,ETH/USDC
1194,7371.9805636016645,3410.125665272275,16385.094940831015,ETH/USDC
1195,7450.114591912918,3431.73597356449,16602.69425520802,ETH/USDC
1196,7513.726434073788,3478.63776034482,16573.03817165443,ETH/USDC
1197,7561.635871357858,3511.170559608443,16729.795687768292,ETH/USDC
1198,7620.502893421072,3507.4698826416347,16757.614477611172,ETH/USDC
1199,7662.902683609674,3553.736196489973,16867.81432943115,ETH/USDC
1200,7731.860961312634,3582.2105021510647,17004.42414202993,ETH/USDC
1201,7702.740734001222,3581.6859130347993,17058.020312798497,ETH/USDC
1202,7676.260841020568,3571.8574761970926,16990.321561979254,ETH/USDC
1203,7628.996180051418,3526.3307063737975,17107.222624005353,ETH/USDC
1204,7706.863633863141,3543.810548129753,17197.532370138368,ETH/USDC
1205,7717.748696093574,3550.6730187434123,17204.650007415898,ETH/USDC
1206,7699.043837223545,3562.711137991755,17185.373596798316,ETH/USDC
1207,7477.398059609401,3493.034788042567,16653.344042263165,ETH/USDC
1208,7312.617651498625,3355.334108813314,16383.117859100674,ETH/USDC
1209,7294.4978977726305,3337.482604398901,16196.516657266182,ETH/USDC
1210,7203.131765664465,3302.6582740506155,16075.549323215793,ETH/USDC
1211,7152.634654808847,3279.360574017448,16075.503318088473,ETH/USDC
1212,7118.9475658134115,3292.5729991829935,16086.903053639344,ETH/USDC
1213,7071.589997096238,3268.1253383502394,16159.843547694358,ETH/USDC
1214,7019.241356353643,3249.4128513471037,16316.783620701312,ETH/USDC
1215,7001.788408893309,3220.978835365742,16236.39753373476,ETH/USDC
1216,7016.582975317297,3211.0250907439904,16184.272543202967,ETH/USDC
1217,7020.886152926502,3212.8229916409064,16114.154489060655,ETH/USDC
1218,6997.041604207479,3223.7935900728357,15939.157180185934,ETH/USDC
1219,6879.74273819984,3202.7235382221315,15939.214112925863,ETH/USDC
1220,6818.295520318631,3184.3581734597533,16049.650914048601,ETH/USDC
1221,6799.030853575443,3144.930908549351,15998.962161132746,ETH/USDC
1222,6736.786239251263,3135.8759949578616,15994.144414210947,ETH/USDC
1223,6768.903142886392,3156.4319584174227,16113.374609497596,ETH/USDC
1224,6759.499825988624,3178.931179492642,16110.953289401552,ETH/USDC
1225,6712.550410103893,3165.225164341852,15994.329110857332,ETH/USDC
1226,6639.840565864927,3139.627554664434,15938.649175277165,ETH/USDC
1227,6615.158613052191,3099.5008670007096,15870.81079044417,ETH/USDC
1228,6551.187242782354,3087.110235789766,15632.065607538778,ETH/USDC
1229,6520.3961248569285,3064.8544952610923,15195.194216939262,ETH/USDC
1230,6445.889556155755,3022.65398815486,15249.814624741906,ETH/USDC
1231,6412.892247997769,3013.1780052345334,15167.266480693313,ETH/USDC
1232,6359.0096474207785,3014.3946325843863,15163.371650774106,ETH/USDC
1233,6326.534831840383,3000.254015671846,15091.256504104063,ETH/USDC
1234,6354.726283271497,2974.060276705895,15010.237034600459,ETH/USDC
1235,6323.858544027976,2965.2432660369877,14810.32673220707,ETH/USDC
1236,6282.894341079179,2962.9694666443925,14698.739962950938,ETH/USDC
1237,6255.631612708308,2942.547524883616,14609.982526592941,ETH/USDC
1238,6152.42019236794,2908.8824748311135,14474.469298824695,ETH/USDC
1239,6079.297637111676,2865.3138557743373,14314.224787996052,ETH/USDC
1240,6074.5497551376575,2861.9654578199547,14310.272874100086,ETH/USDC
1241,6049.489471374695,2816.5464815450728,14275.80669188085,ETH/USDC
1242,5957.712883642318,2782.9640256076177,14077.340786056351,ETH/USDC
1243,6007.5476832746235,2762.0751723061094,14195.081718335156,ETH/USDC
1244,5985.1667048167665,2754.2794759282256,14301.812871037604,ETH/USDC
1245,5929.400346067941,2748.5895796770697,14005.970393618543,ETH/USDC
1246,5868.020855409649,2743.299654624349,13883.477871108633,ETH/USDC
1247,5852.354137273118,2716.3856010850163,13753.055417925807,ETH/USDC
1248,5872.492909037627,2693.8416224808384,13814.00780422431,ETH/USDC
1249,5822.078552144792,2693.8839193141384,13822.927928494048,ETH/USDC
1250,5863.767352387932,2681.383217882175,13881.020670203783,ETH/USDC
1251,5839.5639847320435,2678.0325885910283,14043.707454262825,ETH/USDC
1252,5875.01489447793,2686.3681694654533,14135.370003015645,ETH/USDC
1253,5981.457631977795,2714.03576557313,14127.150140134656,ETH/USDC
1254,6054.992108658585,2741.6362652507382,14232.560674755976,ETH/USDC
1255,6041.430495915124,2769.0173790213075,14213.103324671665,ETH/USDC
1256,6077.572803832111,2795.072696434843,14147.254919911524,ETH/USDC
1257,6116.180696329858,2806.08167774396,14081.965554773691,ETH/USDC
1258,6102.6050770780075,2840.4807077844985,13882.308011350478,ETH/USDC
1259,6095.485801041631,2834.6997065636438,13767.096748428261,ETH/USDC
1260,6171.101631377735,2869.0515357040435,13884.39625379542,ETH/USDC
1261,6184.996505897279,2879.913786659794,13871.870011154058,ETH/USDC
1262,6253.8416668866175,2917.704966433957,13884.695300819218,ETH/USDC
1263,6229.3617296845,2939.5490086742593,13863.409686566498,ETH/USDC
1264,6276.592455132986,2955.5705233764684,13995.065609251216,ETH/USDC
1265,6264.556991282207,2957.999634390968,13960.876016284601,ETH/USDC
1266,6318.8369551825535,2977.4769048695593,13882.955929104715,ETH/USDC
1267,6323.666420540829,2994.183800687178,13804.090260924717,ETH/USDC
1268,6224.965187776976,2957.0103617651166,13739.532514056638,ETH/USDC
1269,6198.183711322131,2933.539010760494,13724.526083983954,ETH/USDC
1270,6154.553883910197,2891.7901782480067,13549.407524959248,ETH/USDC
1271,6099.173032848993,2875.479738858662,13515.372625956965,ETH/USDC
1272,6103.39970451195,2884.8335097600307,13543.84987261702,ETH/USDC
1273,6034.739728091532,2852.2560110114237,13502.521981451486,ETH/USDC
1274,6010.252710697593,2847.511102027248,13390.013151322073,ETH/USDC
1275,5953.860986349782,2826.8208932562707,13314.872791689277,ETH/USDC
1276,5966.821918692542,2822.3570526452772,13378.327070710246,ETH/USDC
1277,5935.596546610226,2810.528900459257,13277.658759799344,ETH/USDC
1278,5927.670993242156,2822.4736296744572,13191.581217056191,ETH/USDC
1279,5882.958075606836,2776.9665590978557,13035.953700868773,ETH/USDC
1280,5835.320025234144,2758.7480550819905,13016.988441630541,ETH/USDC
1281,5755.082301551613,2714.294026983544,12787.890852300427,ETH/USDC
1282,5686.474839234103,2679.350810963027,12727.07379085299,ETH/USDC
1283,5631.606400626696,2655.404528873248,12698.072449104968,ETH/USDC
1284,5594.812861961962,2636.8275174722444,12528.623450180059,ETH/USDC
1285,5575.384480683587,2622.539882410693,12495.895115742549,ETH/USDC
1286,5602.299505279111,2638.074177729209,12362.830303824567,ETH/USDC
1287,5579.006772722874,2627.6465411110094,12405.422644956825,ETH/USDC
1288,5559.273533975079,2619.9977660129252,12264.846861704931,ETH/USDC
1289,5541.246232274851,2607.699990208774,12203.432591657267,ETH/USDC
1290,5529.873404049454,2602.105647320479,12078.92947047479,ETH/USDC
1291,5461.486737907526,2566.9318183591326,11962.539144728098,ETH/USDC
1292,5400.82824239715,2548.9676666303735,11902.550310501243,ETH/USDC
1293,5338.206262469206,2512.6467330637292,11784.773265042782,ETH/USDC
1294,5286.615287626456,2492.054482796166,11615.355443025403,ETH/USDC
1295,5235.061320967241,2474.802914852974,11442.695998653991,ETH/USDC
1296,5242.61664118413,2505.1475235855514,11403.382101368796,ETH/USDC
1297,5227.007988142021,2492.5978072976604,11282.56678678081,ETH/USDC
1298,5115.109900681747,2424.9455771176295,10999.647607010436,ETH/USDC
1299,4999.888742436146,2368.113889624789,10837.92213473686,ETH/USDC
1300,4934.840816360328,2325.0340987145373,10776.737493647395,ETH/USDC
1301,4855.198689766475,2278.699145884005,10639.30682836478,ETH/USDC
1302,4783.136083841145,2232.259393235378,10389.87512491651,ETH/USDC
1303,4735.290651323722,2208.767047024009,10333.256013444801,ETH/USDC
1304,4684.46864599706,2181.5831781526813,10184.484072957322,ETH/USDC
1305,4619.449615544301,2165.7760742472615,10062.70598442725,ETH/USDC
1306,4608.816315178701,2178.555803822822,10003.059157480615,ETH/USDC
1307,4601.999889779329,2160.4808631302676,9964.141378100501,ETH/USDC
1308,4581.269493360983,2138.752956664023,9896.274020342687,ETH/USDC
1309,4547.054404293291,2154.370027891235,9829.736391416722,ETH/USDC
1310,4576.998591415532,2170.753092710568,9812.725487692172,ETH/USDC
1311,4595.810738570695,2176.0693856288153,9812.162064309976,ETH/USDC
1312,4645.006521953351,2186.1031637171263,9804.365421342256,ETH/USDC
1313,4902.142133953823,2355.2874103484864,10180.088785296319,ETH/USDC
1314,5046.62324478222,2458.7028381175573,10483.463107183346,ETH/USDC
1315,5211.53385188605,2558.1812503066603,10703.374277343757,ETH/USDC
1316,5344.235394084036,2649.9521746555356,10931.169345431119,ETH/USDC
1317,5489.384923728312,2739.428066293054,11238.544814604376,ETH/USDC
1318,5628.839381475679,2819.936267554172,11433.846703889658,ETH/USDC
1319,5700.0279810308275,2871.8634951699432,11669.145721084938,ETH/USDC
1320,5783.207063318974,2914.8721788638145,11896.430492663469,ETH/USDC
1321,5861.691120320465,2940.1968359077314,11991.328618176596,ETH/USDC
1322,5916.306205775137,2960.0347941557325,12117.098767430345,ETH/USDC
1323,5966.917371621103,2999.955023868674,12216.827524970946,ETH/USDC
1324,6075.379573442319,3035.3534094433066,12426.125569908683,ETH/USDC
1325,6090.120372086453,3037.5027095611003,12555.56423659556,ETH/USDC
1326,6073.345445252706,3013.1368394384876,12599.671037863945,ETH/USDC
1327,6063.141784717172,3016.8473124831003,12609.91206334558,ETH/USDC
1328,5907.529925523171,2926.1911601741126,12380.734184017963,ETH/USDC
1329,5857.615995460688,2876.8143190267656,12223.74303578025,ETH/USDC
1330,5806.606169759372,2824.4580053584864,12165.16944375389,ETH/USDC
1331,5736.927792441917,2778.2568258877377,12086.859360108327,ETH/USDC
1332,5646.034663740814,2745.8604214087686,11953.954509821837,ETH/USDC
1333,5587.707507319718,2705.253581300483,11844.072914067534,ETH/USDC
1334,5588.721992278764,2696.639292034233,11776.83988586211,ETH/USDC
1335,5569.885483663852,2674.807934469865,11690.45068985017,ETH/USDC
1336,5505.486808826885,2651.342855680764,11576.807436199768,ETH/USDC
1337,5425.5746944492885,2639.7044434429126,11436.251902948687,ETH/USDC
1338,5409.1564425378565,2633.4687622207716,11349.613720979542,ETH/USDC
1339,5352.722659816258,2619.836427580472,11192.193451936118,ETH/USDC
1340,5319.438596187502,2620.057037523847,11074.21835960326,ETH/USDC
1341,5277.883932714892,2600.8187912044878,11052.456873718147,ETH/USDC
1342,5226.013021314065,2587.712628315263,11024.213457310692,ETH/USDC
1343,5248.636882130436,2593.244895386288,11083.035839619912,ETH/USDC
1344,5203.248152280105,2569.52686431313,11143.988859585706,ETH/USDC
1345,5121.236366147313,2557.461333284247,10958.173994290879,ETH/USDC
1346,5112.573736795387,2539.676893970847,10928.724790899665,ETH/USDC
1347,5078.782499760915,2506.6451047560176,10846.327227680753,ETH/USDC
1348,5050.63502590446,2494.1884198855537,10809.525695915667,ETH/USDC
1349,4974.611888784621,2459.4595646553544,10774.697332717718,ETH/USDC
1350,4927.9441256286955,2435.0941201150795,10709.810207013537,ETH/USDC
1351,4895.231216433231,2410.671462169181,10667.050276988479,ETH/USDC
1352,4899.425344011712,2395.6148058733033,10697.073944940645,ETH/USDC
1353,4859.441587430918,2360.84867325537,10640.393934186788,ETH/USDC
1354,4835.692184035958,2333.7367102802255,10526.612054183797,ETH/USDC
1355,4803.568645491761,2312.981660219747,10509.796575413375,ETH/USDC
1356,4809.800782042788,2326.092599205864,10370.549775502508,ETH/USDC
1357,4856.602737645576,2335.4682248010527,10349.441159115022,ETH/USDC
1358,4727.851950507524,2273.1844819414177,10090.724917014544,ETH/USDC
1359,4676.579941792572,2266.722054815311,9894.712865421237,ETH/USDC
1360,4624.947169469819,2238.7239122818078,9857.18161793421,ETH/USDC
1361,4542.693615073749,2203.5322331120337,9669.39762458837,ETH/USDC
1362,4500.056691102561,2180.0253921327985,9500.276809837425,ETH/USDC
1363,4423.455494515136,2150.6683206056864,9398.628612459132,ETH/USDC
1364,4414.361096315902,2152.142381211473,9291.496443073922,ETH/USDC
1365,4368.374611529461,2133.469760504832,9174.66233270728,ETH/USDC
1366,4363.473707876565,2124.485158322831,9178.583525866326,ETH/USDC
1367,4339.03879160836,2125.0798244292755,9137.012995943001,ETH/USDC
1368,4333.365480050933,2126.260126969516,9103.44450230675,ETH/USDC
1369,4325.980745751356,2123.6940526774547,9195.787412278412,ETH/USDC
1370,4312.366767241061,2120.4366488254714,9224.752079670778,ETH/USDC
1371,4317.211776739158,2094.193672786595,9325.237621898828,ETH/USDC
1372,4246.525320286292,2056.771781474276,9274.279019472082,ETH/USDC
1373,4378.465814618733,2139.096181530955,9601.53653781238,ETH/USDC
1374,4455.875032429788,2176.6762422802462,9738.451974592024,ETH/USDC
1375,4515.082852442242,2228.109573145435,9764.064718067018,ETH/USDC
1376,4658.095690314158,2289.906172413291,10033.645955979418,ETH/USDC
1377,4765.251405037503,2343.0216419654107,10337.61952786527,ETH/USDC
1378,4883.867738798926,2412.3877295634234,10589.271391126937,ETH/USDC
1379,4972.247255643183,2453.557257828653,10770.729582623475,ETH/USDC
1380,5106.222231199355,2491.1132189019177,11039.128092209552,ETH/USDC
1381,5157.857524814382,2512.6294886465616,11080.087034722073,ETH/USDC
1382,5195.8011196543075,2529.8685452488353,11149.760015352209,ETH/USDC
1383,5259.603459433476,2537.317728858678,11317.990537771073,ETH/USDC
1384,5301.1517917585525,2564.535086302303,11397.817758284205,ETH/USDC
1385,5356.783845550862,2584.638240464606,11429.066826854145,ETH/USDC
1386,5355.579094509959,2598.593364631834,11421.911283089847,ETH/USDC
1387,5376.943712799485,2620.3563882744997,11454.683558059962,ETH/USDC
1388,5335.590014588911,2559.8236131734084,11280.973598625667,ETH/USDC
1389,5292.437734506466,2533.3781202426912,11142.141626914678,ETH/USDC
1390,5315.286689212412,2506.71507514021,11149.953357387858,ETH/USDC
1391,5234.804712862932,2470.646927879192,11001.59450336414,ETH/USDC
1392,5195.564936538064,2449.030048469833,10855.767611973106,ETH/USDC
1393,5110.918806076146,2394.1014542995254,10723.638771381698,ETH/USDC
1394,5069.726482712748,2381.8450365504536,10585.894637421308,ETH/USDC
1395,4952.393780965881,2365.710528918527,10337.415729169197,ETH/USDC
1396,4927.445102369472,2371.3048803100774,10311.329521441308,ETH/USDC
1397,4908.713247741662,2355.9601507071834,10231.468543154297,ETH/USDC
1398,4849.468243343684,2346.2793352285585,10086.054377231847,ETH/USDC
1399,4834.120966693497,2328.547691459541,9950.52720138384,ETH/USDC
1400,4795.216351210919,2316.8951716426277,9893.758457602982,ETH/USDC
1401,4782.502627601367,2321.991152179033,9846.19560769867,ETH/USDC
1402,4763.564413100182,2313.2209693770537,9793.507371191796,ETH/USDC
1403,4732.422306633438,2318.7960653579585,9713.935885407343,ETH/USDC
1404,4727.355231290641,2329.462675371376,9725.392067644463,ETH/USDC
1405,4713.048273215826,2322.3140285251266,9723.04077215779,ETH/USDC
1406,4685.678764982343,2316.783473876814,9637.592569058383,ETH/USDC
1407,4643.689221498275,2301.561527693157,9498.839380199723,ETH/USDC
1408,4631.53218750477,2318.838968521277,9375.676954797935,ETH/USDC
1409,4564.276526948178,2272.4220306368134,9342.062399746594,ETH/USDC
1410,4563.556399665136,2258.3964045285034,9438.532760890324,ETH/USDC
1411,4514.572641154842,2228.1069425208693,9426.841706061025,ETH/USDC
1412,4506.91219007348,2225.5711360722,9330.529843265052,ETH/USDC
1413,4466.132160269545,2219.5874386017113,9266.706992474234,ETH/USDC
1414,4425.540616744386,2210.8903385827384,9210.05562108183,ETH/USDC
1415,4394.865844828728,2206.677138498984,9128.48874305465,ETH/USDC
1416,4354.91420242755,2186.1579108135656,9045.81961746629,ETH/USDC
1417,4368.0834983599025,2186.1407882404174,9069.790273746125,ETH/USDC
1418,4346.543903105942,2161.3640702106336,9030.221584889141,ETH/USDC
1419,4345.640444962904,2134.956262128013,9098.368986258887,ETH/USDC
1420,4340.107939605263,2147.0838532033335,9116.305613095526,ETH/USDC
1421,4308.29679859444,2136.299710474019,9097.441534333146,ETH/USDC
1422,4277.150717862134,2121.189902810316,9208.5731754411,ETH/USDC
1423,4265.368144924124,2090.9031725621007,9183.718396859098,ETH/USDC
1424,4286.732820619654,2104.575109910154,9174.134038961105,ETH/USDC
1425,4272.555222913019,2095.787823090267,9121.380606146307,ETH/USDC
1426,4285.483297984607,2102.0861279044357,9089.231285920861,ETH/USDC
1427,4271.581780496026,2083.8063030622634,9141.479680152874,ETH/USDC
1428,4291.414234935406,2078.7933686959104,9149.862394028298,ETH/USDC
1429,4281.10287750263,2076.8537764975586,9159.284020102115,ETH/USDC
1430,4300.768457450845,2073.7974909605396,9168.357590660202,ETH/USDC
1431,4336.5234837909065,2075.6648538314316,9215.921580322047,ETH/USDC
1432,4320.369870968746,2082.6817603181676,9223.289491314976,ETH/USDC
1433,4620.724305997412,2261.1609461618727,9678.601730618198,ETH/USDC
1434,4995.749814690895,2478.5836968296967,10114.754703203358,ETH/USDC
1435,5200.022759546195,2571.3565375061366,10428.201778474508,ETH/USDC
